word,sentiment
才华,-1.473796051
成绩,-2.14694234
神,-1.230244109
再也不会,-1.249140569
宝,-2.361322655
身价,-1.133851562
推广,-1.8592299
崇拜,-1.040894054
插,-2.301670232
产业链,-1.79282871
什么游戏,-1.355675851
有味,-1.88703175
放书,-1.450175679
讨厌,-1.331345581
英寸,-1.31136682
爱好,-1.575796584
等于,-1.386070242
聊,-1.056174572
帅呆了,-0.337366285
电动牙刷,-1.614987428
青春永驻,-1.018673426
提高,-1.913098416
块钱,-1.237704469
留言,-0.600886882
人心,-1.339909471
差别,-1.269915072
从米,-1.176260761
绑架,-1.609802501
眨,-1.731941095
眨眼,-1.613645252
穷,-1.250054097
杂货铺,-0.489504395
家乡人,-1.225786762
乞丐,-0.776517959
找回,-1.729815259
上学,-1.215340773
青葱,-1.328943404
向雷,-0.702793699
首歌,-1.204763072
结束,-0.937343657
春,-1.918093542
竞争,-2.309150875
来说,-1.548797642
父母,-1.76747709
等待,-1.013472057
看不起,-1.157314388
敢,-1.929909071
顺便,-1.492333343
搬,-1.386457308
砖,-2.06931503
在线,-1.109166588
智能家居,-1.224194702
对比,-1.713487448
两次,-2.256757226
雷总岁,-1.163686508
相比,-1.725390867
去掉,-2.536689307
爱上,-1.387160597
亿近,-0.670925093
厂商,-1.439997814
黄章,-1.10587884
销量,-2.441215272
线,-1.289787344
致敬,-1.468322794
意见,-0.790383921
山寨,-0.947880596
过生日,-1.596865252
爱酷,-1.523897237
亲,-1.816395492
困难,-1.846219076
试试,-1.721110158
换成,-1.360661777
出去,-1.558533633
大喊,-0.533836853
专,-1.424064637
下周一,-1.780517355
阴险,-1.703012319
忘记,-1.301648648
雷总给,-1.457363569
奶白,-1.3411676
沉淀,-1.223194112
接受,-2.551151262
韩信,-1.288212654
来看我,-1.968272259
尊享,-1.679102058
手,-1.166741976
没人,-1.543767393
雷总用,-0.795124765
气质,-0.7631539
差距,-0.604195755
怀疑,-1.444775263
普通,-1.401265576
版本,-1.120930289
大学毕业,-1.016079593
乔布斯,-0.900763637
失业,-1.319421309
长期,-1.388933963
逐渐,-0.664656761
耍,-1.044399114
要说,-1.492891695
雷总爱,-0.241612521
我斥,-1.973194828
两块钱,-1.450384574
巨资,-1.615124537
我刚,-0.812267844
相似,-1.202559313
款,-1.133354534
定义,-0.867968623
哇塞,-1.023392132
顶上去,-0.707100056
金融,-0.855338314
售价,-1.187235625
没坏,-0.980194941
耶耶耶,-1.056138421
平衡,-1.554606428
印象,-1.082736778
分,-1.743002484
劳模,-1.366522475
不止,-1.105174745
读书,-1.031471078
看过,-1.257838397
哪款,-0.987877495
多么,-1.273935962
小奶,-1.384354731
包括,-1.665095145
勤奋,-1.201105051
愿意,-1.71993488
摔,-1.454735985
真想,-1.453942969
玩抖音,-0.856047374
马上,-1.72098905
追梦,-0.971221186
多出,-1.552287974
太多,-1.483218483
报道,-1.430448067
曲面,-1.308306177
假,-1.550130072
支棱,-0.954093178
热乎,-0.51902487
风格,-1.258432165
少点,-1.394930738
有过,-1.268691719
开机,-1.568143683
蛮,-0.872254278
久,-1.332902733
重启,-1.983840679
生产,-1.750844624
早,-0.754791691
有时,-1.785502953
从来没,-1.181793268
得到,-1.579446653
考上,-1.448386232
提,-0.820407992
搞个,-1.195297249
话题,-0.927112862
财富,-1.55748737
温暖,-1.510791543
上市公司,-1.441765188
分辨率,-1.697918836
下个,-0.655029524
投诉,-2.112666693
方面,-1.292025475
完成,-1.538970771
点赞赞,-0.792938369
金山游侠,-1.471062593
说好,-1.215178668
演员,-1.056311443
赚,-0.794942344
售后服务,-1.526075611
阳光,-0.668603479
陪,-0.953015753
不换,-1.068149871
要求,-1.06187122
追随,-1.085517836
最新款,-1.124296151
家电,-1.375040777
成长,-1.178508434
挫折,-1.568113083
遇到困难,-1.442067795
抽奖,-0.702071767
穷人,-1.475800052
手机卡,-0.857471274
碎,-0.581042376
帮忙,-1.389798736
进步,-0.998518559
级别,-0.491255579
大学生,-1.256756694
混,-1.145728588
刘德华,-0.879068584
出生,-1.123624991
共同,-1.545920356
内,-1.841562537
没多大,-1.1291367
辞掉,-1.782071282
国人,-1.030850699
珍惜,-0.956423779
不远,-1.280913252
切换,-1.514854687
背后,-1.045313344
完事,-0.748121961
日,-0.911682349
指,-1.494829855
雷总从,-0.765271814
卡顿,-1.184194593
刚换,-1.029403237
打电话,-1.664177111
肥,-0.815664876
服务,-1.182799786
第一代,-1.40760842
活,-1.645190123
读完,-0.967216121
半个,-1.281604478
祝雷,-0.513754504
钱包,-1.023655986
拿到,-1.769824795
二个,-0.898275817
漆,-1.716258717
闹心,-1.779284511
漏液,-1.580215663
眼袋,-1.893954144
房,-0.740323006
头条,-1.461239778
拉,-1.393070261
入驻,-0.733035622
闪屏,-1.147000581
记住,-1.181709999
愿望,-0.716000437
家人,-1.123563859
金山快译,-1.245230668
开挂,-1.632076702
具体,-0.798878741
活着,-0.894788614
再见,-0.77326241
青年人,-1.312712409
大爱雷,-0.435968153
名,-1.14896461
对得起,-1.020066048
难,-1.024903923
新品,-1.666679429
电饭锅,-1.483870341
广东,-0.501717014
热,-0.712472988
还好,-0.732288619
机器人,-1.448724808
刷新率,-1.492584907
必买,-1.165319242
音带,-1.288927877
一斤,-1.464582174
状态,-1.383641397
花里胡哨,-0.966598984
害怕,-1.066016461
精品,-0.670378271
摆脱,-1.128455105
再用,-1.398393416
小伙子,-0.231175874
创造,-1.427315786
上面,-0.787390203
这条,-1.757292611
第一台,-0.934953491
理发,-0.834687389
节奏,-1.38799024
扛不住,-1.15658756
出走,-1.05598734
奔跑,-1.877867106
逝去,-0.950793526
很难,-0.723653326
好几个,-1.080975975
永不,-0.699538299
反应,-1.027308609
该换,-0.609178022
二,-1.524928352
一批,-1.666973603
伙食,-1.186210314
少女,-1.375000096
控,-1.076854135
心想,-1.403369088
哆,-1.428952599
一只,-1.491517326
更换,-1.30131124
续航,-1.626281799
作业,-0.96930114
最新,-1.093063653
产业,-1.081663683
少有,-1.010046013
雷雷,-0.630867985
雷神,-0.716840811
从此,-1.442755742
流量,-1.552668065
司机,-0.93828764
专业,-0.986188185
失灵,-1.699892273
一副,-0.849043879
配色,-1.440740954
设置,-1.774983537
大声,-0.818428944
现场,-1.189565053
智能机,-1.042904536
理解,-1.051928272
雷总让,-1.316828159
饥饿,-0.839069424
刚用,-1.204135086
爆棚,-1.238287775
帅赞,-1.054714044
永葆青春,-0.951129423
持续,-1.612068174
怀念,-1.055429361
加大,-1.324674571
华,-0.978986333
人物,-1.061018892
重,-1.173858789
哈哈哈哈,-0.755786496
女儿,-0.776909012
洗发水,-0.87462096
皱眉,-0.820529155
雷总抖,-0.608278421
卡死,-1.048707725
狗头,-1.21661667
明明,-0.986586549
烫,-1.188808088
千元,-1.70983378
樱花,-0.802000195
配件,-0.965893993
前面,-0.763843116
解释一下,-1.048143568
无故,-1.606010819
有用,-1.003902446
只会,-1.610010273
不点,-0.841069152
作品,-0.747464001
青春岁月,-0.923768592
小鸟,-1.238741267
记忆,-0.719571042
下单,-1.581123642
留下,-1.10915778
姐姐,-1.159651572
工厂,-1.558119339
出小屏,-0.810992208
人才,-1.462799411
信任,-1.375016026
对不起,-1.066195861
仿,-0.875301367
对了,-0.718678669
最帅色,-0.381236571
幽默,-1.181478128
探索,-1.002505822
缺钱,-0.688794979
底,-0.741375213
膜,-1.100794567
一去不返,-1.13238249
把握,-0.804612436
科普,-1.464829441
时像,-1.238628245
普通人,-0.98939187
青春不老,-0.58533573
这段话,-0.666773109
求变,-1.105303945
守心,-1.310643765
预定,-0.96705031
童年,-0.995134727
诱导,-1.825017161
未成年,-2.142981421
消费,-2.259513188
拒不,-1.875158704
我岁,-1.052415516
好装,-1.637585011
嫩,-1.748087204
体育老师,-1.803542473
朗读课文,-1.371056767
打折,-0.793522158
四个,-1.048120801
阿油欧,-0.673398371
最爱赞,-0.574184523
收不收,-1.179653188
红颜,-0.527157469
一个多月,-1.707426245
猪仔,-1.686773386
一级,-1.419227886
第二款,-0.480995491
必,-0.581571583
没错,-0.692619568
学友,-1.035725157
格局,-0.558493899
老哥,-0.319142451
法,-0.583692187
走上,-1.333053171
一千块,-1.113357152
这件,-1.232047441
马桶,-1.178848127
邻家,-0.883265817
口音,-0.999851995
怕,-1.18227115
言论,-0.954751954
委屈,-0.530346717
兰,-1.188176433
沔阳,-0.909791583
程度,-1.003010243
长痘,-0.949838015
份,-0.934683966
走向世界,-0.64112951
青青,-0.795404238
当交个,-0.89522978
做人,-1.338471298
做事,-1.352383144
不负,-1.292186242
沾,-1.244963914
小鼓掌,-1.371956116
时谈过,-0.981957454
私聊,-1.07086767
腰,-0.971662416
好友,-1.008350919
累,-0.741048301
或许,-1.012661697
青涩,-0.872075332
眯,-1.755999269
楼,-0.916802464
拍摄,-1.468417523
放大,-1.321571089
像是,-1.323551914
傻,-0.775193276
卢十瓦,-1.732261529
形象,-0.814399412
缺陷,-1.213220911
导致,-1.52362125
周围,-1.16930307
一步步,-1.425838538
经理,-1.23114462
咖啡,-0.76023102
中有,-1.194570563
多大,-0.95624793
折腾,-0.886893527
愉快,-0.983217406
安逸,-1.096389247
在外,-0.905305498
说一千,-1.075731695
大洋,-1.270445016
嘴里,-0.694442719
欣赏,-0.739071697
网,-1.197187058
环境,-1.66363328
公屏,-0.362256252
雷总够,-0.673843131
所谓,-1.289792886
五彩斑斓,-0.700582561
喽雷,-0.652790929
长时间,-0.803290794
诶,-0.857182039
几点,-0.737442057
制造,-0.896800273
帅雷,-0.798661827
睡眠不足,-1.144112696
太好,-0.786603862
一条,-1.724958042
买得起,-0.752606242
没换,-0.909783911
白白,-1.322622591
小小的,-1.715360195
爱国,-0.673779513
量,-1.537179968
样,-0.730743341
不老,-0.853217101
变声,-0.985878012
寄,-0.804810953
冰霜,-0.958461592
先点,-0.747046149
换掉,-0.859473431
可好,-0.89048799
赶快,-0.864124138
姑娘,-0.858826627
打广告,-1.327681627
刷到,-0.852336446
二代,-1.496251179
过分,-1.065479796
表面,-1.144999831
更有意义,-0.707622505
推,-1.111173795
走向,-1.782688229
条,-1.13659711
只配,-0.733631612
脱离,-0.664125819
物流,-1.506224541
袋,-0.790435181
糟老头子,-1.534477491
恨,-1.311142741
走出,-1.186250533
满满,-1.303094886
不雷,-0.439063387
干赞,-0.914681151
好重,-1.628442032
哈欠,-1.725091417
嘴,-1.087686771
永远都是,-0.727988673
我帅,-1.366454162
几条,-1.729314332
街,-1.326178056
顶配,-0.941847316
雷总祝,-0.636301007
看样子,-1.125158198
挺不错,-0.787334993
敢不敢,-0.840453345
越大,-0.943977482
这群,-1.042924869
起步,-0.656382427
很香,-0.658625321
彩虹,-0.985571064
观众,-1.304770702
牛能,-0.926642075
小孩,-0.731389512
九号,-1.155661333
过个,-0.717298404
背,-1.060873498
毕业生,-1.002112077
宿舍,-1.243605088
一整套,-1.085412148
贵点,-0.91953849
台米,-1.739336002
频繁,-0.994033098
翻友,-0.983930049
说雷军,-0.44209656
上课,-0.992333414
奖,-1.028844859
课程,-1.390091045
职业,-0.94916435
愤青,-1.007844908
之光,-0.793674145
友,-1.07737791
门店,-1.599431958
高价,-1.479903975
带领,-0.919073983
线板,-1.544158835
我下,-0.349532164
搭,-1.129325315
不理,-0.811189757
摄像,-0.352632517
考试,-1.134482602
学校,-1.333123651
跑,-2.040750445
放,-1.059401821
识别,-1.167979555
雷公,-0.650322388
这句,-0.677291603
清瘦,-1.323285912
第一天,-0.806513871
热巴,-0.796825156
鄙视,-1.351494713
缩水,-0.553143992
戴,-0.862034896
机了,-0.846485164
设备,-1.130465194
攒钱,-0.85826739
供应商,-0.97900781
交过,-0.8132611
猴哥,-0.865060462
看赞,-0.750335719
当然,-1.342160936
实惠,-1.5869793
雷丁,-0.798284738
版红米,-1.359905774
马化腾,-0.745522776
越活,-0.539967181
毫米,-0.729619165
有待,-1.654172445
最强,-1.040270447
黑米,-0.873583113
不坏,-0.789443276
囧,-0.949224582
金山公司,-0.905934629
店里,-0.424529684
类人,-1.01235728
哇雷,-0.523425234
新一代,-0.990418483
西装,-0.670868377
别搞,-0.598240848
现有,-1.398786589
变得,-1.266220628
合影,-1.321990961
爷爷,-0.913536645
自主,-1.285924165
官网,-1.108228299
一般般,-0.841166015
微博,-1.243311653
甜,-0.885110413
鸡,-0.654036408
奈斯,-0.902485944
好多个,-1.174057204
招人,-0.235671546
麒麟,-1.401422624
长大,-1.077069637
难怪,-0.968700057
雷总说,-1.372308252
成家,-1.56367578
网友,-0.6085974
鼓包,-0.951990626
能发,-1.010376926
有木有,-0.941538538
差劲,-0.54586052
看不看,-1.012034861
放下,-0.435944881
第二个,-1.072887447
智慧,-0.788983175
透明版,-0.792844733
几百万,-1.20489221
雷总请,-0.567689767
每年,-1.238617492
啥事,-0.815254697
高管,-0.784313692
四筒,-0.201722628
是从,-0.603446836
微信,-0.478350866
不信,-0.675037062
失踪人口,-0.538651374
高于,-0.612202359
要命,-1.136009611
传奇,-0.860317226
不灵,-1.156036359
某果,-1.450472263
部手机,-1.149100931
健身,-1.18550436
烧,-1.156811317
当个,-1.094009246
机子,-0.972899215
做梦,-1.533773575
逆反心理,-0.836878292
雷总开个,-0.785911968
卖点,-1.032170851
关乎,-2.024122496
价值,-1.958997275
钟爱,-1.381882199
闹,-1.286914053
彩蛋,-0.911441514
挣,-1.066642966
产业园,-0.655560442
恋爱史,-0.67600521
熊吉,-0.872368311
洗衣机,-1.585053569
微波炉,-1.333145668
全,-1.265813054
人脸,-1.159772869
星星,-0.795156103
不亮,-0.964465088
前排,-0.784813156
可期,-0.840629548
真牛,-0.959425191
下半年,-1.053331694
新闻,-0.94184009
前途,-1.376236498
剩下,-1.275574859
牙刷,-0.975851711
拍出,-0.613602957
欧开,-0.594858995
大军,-0.734943323
涨价,-0.984602722
负债累累,-1.167649977
事实证明,-0.937208286
房价,-0.562806847
操作系统,-0.907723835
纪念,-0.869526208
面相,-0.778325287
耶耶耶雷军,-0.789846859
输,-1.189474966
四饼,-0.13248371
霸道,-1.107140099
真快,-0.562186882
玩儿,-0.799202932
衰,-0.637625622
儒雅,-1.48954761
商人,-0.645967543
张,-0.964437376
商城,-1.498022474
发货,-1.651249935
不上,-1.091634535
创始人,-1.284487507
侠,-1.060644756
勿,-0.994518617
弟弟,-1.071963028
耗电,-1.108680297
拒绝,-0.971589776
退钱,-1.104217559
帧,-0.877907495
遥远,-0.673866675
给力,-0.633287573
不配,-1.005304852
评价,-1.160038899
公交,-1.049021642
体型,-1.191873141
伍先生,-1.321700898
蓝牙,-1.33938604
充电器,-1.809508211
音箱,-1.643678253
开屏,-1.029147486
激励,-1.030603695
奈何,-1.035968458
发誓,-1.548441696
职,-0.580246151
此时此刻,-1.000631911
荣幸,-1.277764635
以来,-1.302117255
马赛克,-0.714536154
透露,-0.872527053
纸,-1.775232197
效果,-1.103849043
商是,-1.298971371
完全,-0.923987036
李宁,-1.236165724
出道,-0.857244775
亏,-1.046540976
老大,-0.631364245
摄像机,-0.676916267
二十岁,-0.480998338
进水,-1.086456916
不可,-0.646291941
周杰伦,-1.520133823
全球,-1.683134181
正直,-0.877165626
高二,-1.01080793
触控,-0.896283423
四射,-0.968582795
用心,-1.387777297
勇气,-1.580403061
买米,-0.465100683
拿货,-1.236766684
这人,-0.967174909
那雷,-0.537940345
总和,-0.93349525
抓狂,-1.166264388
爽死,-0.73652424
学科,-1.553933392
敏感,-0.38583846
不火,-0.872065374
健康,-1.608931768
饭店,-1.008870753
讲话,-0.56860877
改正,-1.261605571
变帅,-0.457109201
值,-1.33178143
参数,-1.324032852
喷子,-0.867242073
雷猴,-0.818519511
版看,-0.548800803
使,-0.869712935
缺人,-1.046613741
减配,-0.839986629
衬托,-0.892712292
嫌弃,-0.701462564
要钱,-0.107951609
场子,-1.374178165
考虑一下,-0.858062108
进入,-1.42886335
早已,-1.063132448
竖,-1.512888048
热评,-0.910888889
课,-0.982005711
心动,-0.92718401
女盆友,-1.288728246
茂盛,-1.032416346
能干,-1.250285849
小军,-1.308559248
憨,-1.178746049
关注点,-0.724509247
上来,-0.973915771
祝福,-0.887938794
温润,-1.066087184
如玉,-0.835808026
一共,-0.528078709
同年,-1.188293843
紫薇别走,-0.438502151
笔记本,-0.889610263
有时候,-1.306120406
灵感,-0.643728091
方式,-1.149801446
二手,-1.495825709
四年,-1.267418564
骂,-0.742867551
第一眼,-0.619303179
老家,-1.094047773
想不到,-0.681591118
联想,-0.838081417
清洁工,-0.581748985
录取,-1.409688801
雷到,-0.758043147
崩溃,-1.304704442
年龄,-1.150616003
行李箱,-1.74175897
逼雷,-1.153215243
端,-0.916324681
时有,-0.997650792
第次,-1.458293992
出厂,-1.83895676
线下,-1.422386
服雷,-0.330732033
几乎,-1.104873358
界,-1.711111505
到货,-1.107998088
抬走,-0.8526811
麻将,-1.100309571
把子,-1.290866123
必要,-0.857359826
多亲,-0.92489074
版交个,-0.359562369
突破,-1.704743583
建议价,-0.947825854
车载,-1.52038285
网红,-0.437874072
咋整,-0.956696726
难以,-1.995720781
改成,-1.004356969
中年,-0.946945948
无疑,-0.817253715
钉,-1.242037518
记录,-0.846095953
董事长,-1.261067719
不该,-1.074950932
小金刚,-0.896796379
喔,-1.057737851
嗨,-0.621110671
猜,-0.586474368
倒,-0.790534387
立马,-1.011637603
骚年,-0.877895519
越长越,-0.439886151
帅小伙,-0.955813444
布局,-0.892837014
深飘,-1.220943959
一行,-0.93404362
耍猴,-0.433897966
身后,-0.860045137
一部分,-0.874829601
闹特,-0.922981058
剑侠情缘,-0.684894686
酒窝,-0.634076778
偷偷,-0.830657235
雷人,-0.592403672
一生,-1.361812031
一代,-0.951128013
冲击,-1.127798208
外国,-0.784236814
能出,-0.852925116
身上,-1.369951712
三部,-0.487672134
接触,-0.821834372
说真的,-0.470025549
酒,-1.253445907
一枚,-0.774078558
团队,-0.911116174
握手,-0.591071356
容颜,-0.875045252
销售,-1.181867621
下一代,-0.566561806
宽度,-0.878728553
真雷军,-0.48517051
渣,-0.652276503
体会,-0.666363061
反馈,-1.298790302
亲春,-0.708198683
圆润,-0.958822213
允许,-0.840106928
的确,-1.028717418
无,-0.626199493
前来,-0.744999986
根本,-0.720414499
更帅,-0.665237049
从来不,-0.984856898
身为,-1.234038256
好久不见,-0.586721171
同款,-0.839112834
不起,-0.690330457
桶,-0.88614033
嘿哈,-0.746008725
米酒,-0.923857829
秘诀,-0.626376828
集合,-0.685081967
人格魅力,-0.759255244
岁数,-0.581077277
不对,-0.981124843
典范,-0.891063379
阿雷,-0.61157745
自由,-1.309009807
总管,-0.586161814
心,-0.648291302
那天,-0.700554307
旗下,-0.492210776
处于,-0.98937425
核心,-0.886021253
玩意,-0.985561819
余承东,-0.783618929
含义,-0.5739599
咋办,-0.464736989
国产品牌,-0.51564308
诺基亚,-0.461975996
投入,-1.413324893
壳,-0.606661207
经验,-0.861010371
看出,-1.255162485
一去不复返,-0.476838935
在于,-1.12731352
翻牌,-0.482823136
坚挺,-0.599911573
用不起,-1.048422886
程序,-0.741568065
句,-0.796712692
工资,-1.411250885
保护,-1.129163983
冲动,-1.128509094
氛围,-0.474559997
