,sentiment
为啥,0.04280480531248051
之前,0.04608651965567564
问,0.05251236934848735
子,0.012868443565898866
一点,0.047193622453771525
里,0.05259555580873455
啊哈,0.021792876656438306
应该,0.03557838509650869
草莓,0.034745777379067165
有人,0.05028190736408486
大爷,0.05249854760364021
丢,0.023791497322993075
越,0.05950108810108178
打脸,0.06614265677898178
不配,0.04727623174204663
白眼,0.03977893414973978
喜剧,0.026345557413767248
跨,0.04827877142378611
睡,0.05219977251969039
腰子,0.03248159217619642
叔叔,0.045383810965462505
全是,0.06384812841734067
喵,0.028545564593450472
坐,0.07591202544245254
遍,0.0298603969756174
无敌,0.03716710158908249
好多遍,0.038618414292001045
告诉,0.04385126109400905
小小,0.03758857991057159
哒,0.04525608328879077
不吃,0.029926536581850002
记得,0.03577705175357592
怪,0.048334748863986074
骨头,0.04458792494928704
眼神,0.036288140710125025
这期,0.033810889168201255
绝,0.04369833439637738
肯定,0.04978673807480178
综艺,0.024356531638940665
摸摸,0.050060769062519224
好奇,0.037309344694727485
头,0.030475372993054847
哭,0.031612497755879036
看过,0.03768373838845999
喷,0.038691880292317016
好笑,0.025453208078239885
以后,0.05976184445964117
欢乐,0.057358971818230055
绝对,0.05905806371860485
一句,0.04021623053183579
呆无辜,0.047274629167953934
脸,0.02895345222366766
玩意儿,0.02555475503010471
一脸,0.03870286798918118
可乐,0.026602605265355638
猪,0.041271986513213524
不见,0.0325262695692878
跑,0.03544441736817072
水桶,0.023995334734254425
赞赞赞,0.033454200988898196
绅士,0.04935097083830733
看着,0.03563753385160453
估计,0.032112054757238925
每次,0.03180585920914991
人间,0.01044921333244159
李,0.027681153250598185
想要,0.021654685636335266
减肥,0.0267385883696172
先生,0.024061043799399585
好好,0.03188774547051114
眼泪,0.03200472227079493
一块,0.04943614403701331
啥时候,0.04259733456148689
耶,0.023124597555384617
加上,0.03932096610164162
疯,0.015521848741757056
难道,0.03913149110996933
有幸,0.028780244804925498
这三人,0.031479710394673094
完全,0.02382205925072149
怕,0.055274732831534806
世界,0.026423124394298284
嚯,0.042232629525928246
下,0.038064970412313825
头发,0.021952185076739742
这种,0.043445470687961056
丶,0.0264854549191543
张,0.03175814958723124
妈呀,0.03146006650668427
糖,0.022203070602808433
妈妈,0.04674414495330042
请,0.02132176176905906
滴,0.02560632349180991
一段,0.03301356592743893
精,0.025596013663819056
王,0.008241259121825715
小熊,0.015759487528733025
不用,0.049591623228803915
话,0.03799394030382455
手机,0.04965066408260641
兄妹,0.024564724465361933
笑点,0.020702930638168263
这才,0.029781775279850695
自然,0.03373310014615517
女,0.03764931582398892
盲区,0.03419556615106923
腰长,0.027685271610104742
本来,0.0319354811613371
脖子,0.025628632779271236
肘子,0.027823410605144906
超级,0.025149067853161507
煤气罐,0.03737309372751591
多年,0.03181266102303601
明星,0.041179496820231566
不错,0.03734252009121668
听,0.052839761816306105
乐死,0.03254371094528541
膘,0.014664404389107804
换成,0.035799347979643875
好几遍,0.014461529135816789
撑起,0.02823485128403375
三遍,0.02136274435803999
见过世面,0.028820539591798006
三,0.025853368581646972
梦,0.02190932334307911
剪,0.036049320854184136
嘴,0.04217947591023395
杨,0.043963335124985035
睡不醒,0.029212848879927075
厉害,0.026979077302600504
暴躁,0.016324115902832774
华晨,0.020215480682701945
今晚,0.029219837024819166
星辰,0.014014235145845207
搞,0.03173893432245041
组合,0.022637214705114424
女生,0.03003010416369129
穿,0.03615536203137574
甜,0.0196714570016694
对不起,0.014695481928888898
宝宝,0.027333089287314954
太阳,0.025718836285265494
老婆,0.025611955175679543
躺,0.032742438246432096
放在,0.04511966358913615
想当年,0.01621412693211001
玖,0.009919858192735222
美女,0.018290858215985185
调皮,0.03362075394136636
样,0.011098307518893447
呵呵,0.02004667372943357
超爱,0.02475557062757406
一定,0.033092938446474235
猫,0.023487132426289085
赞赞,0.04326397518735246
陈,0.018232774235532077
嗝,0.01935135730816531
就算,0.04661141675554972
